EVSE_Type,Year,Accessibility
All EVSE,Year2020,15.775556313220324
All EVSE,Year2020,3.089898579328393
All EVSE,Year2020,14.076496093264652
All EVSE,Year2020,1.2585900345411525
All EVSE,Year2020,5.901932475824121
All EVSE,Year2020,22.49299418825752
All EVSE,Year2020,3.0675138898217957
All EVSE,Year2020,1.196420266479956
All EVSE,Year2020,191.5608797403545
All EVSE,Year2020,13.662857034260496
All EVSE,Year2020,6.917090240004083
All EVSE,Year2020,27.591804388353783
All EVSE,Year2020,14.504375358532156
All EVSE,Year2020,27.01114417361592
All EVSE,Year2020,5.037003311111526
All EVSE,Year2020,20.525019299826432
All EVSE,Year2020,5.432473865931426
All EVSE,Year2020,3.4449919081591007
All EVSE,Year2020,9.117050196262392
All EVSE,Year2020,35.466165384080846
All EVSE,Year2020,76.47603162797627
All EVSE,Year2020,4.405936445995842
All EVSE,Year2020,9.81982017390436
All EVSE,Year2020,39.28761811191594
All EVSE,Year2020,16.038169556630898
All EVSE,Year2020,2.666692574068366
All EVSE,Year2020,1.930129738056416
All EVSE,Year2020,17.71039980253046
All EVSE,Year2020,8.651596592914915
All EVSE,Year2020,9.042304969739428
All EVSE,Year2020,14.947342296081011
All EVSE,Year2020,3.650968848711764
All EVSE,Year2020,26.54648282126009
All EVSE,Year2020,18.019712663807216
All EVSE,Year2020,20.93498327109368
All EVSE,Year2020,35.66723153592057
All EVSE,Year2020,13.778352452743349
All EVSE,Year2020,7.976938280745483
All EVSE,Year2020,37.74128552599034
All EVSE,Year2020,14.245905817120958
All EVSE,Year2020,8.10392475345719
All EVSE,Year2020,3.3173619954694096
All EVSE,Year2020,1.1994871593784966
All EVSE,Year2020,11.084812726683037
All EVSE,Year2020,26.2852589125892
All EVSE,Year2020,6.398276945656511
All EVSE,Year2020,6.676074171241421
All EVSE,Year2020,7.225018824101426
All EVSE,Year2020,11.767438737549485
All EVSE,Year2020,9.244335550825877
All EVSE,Year2020,6.322222779521564
All EVSE,Year2020,25.649762796510263
All EVSE,Year2020,7.190307475070291
All EVSE,Year2020,5.928659854752874
All EVSE,Year2020,1.2658888410083329
All EVSE,Year2020,36.86141922612657
All EVSE,Year2020,6.57408613607578
All EVSE,Year2020,19.25170482798605
All EVSE,Year2020,5.5725429157131
All EVSE,Year2020,0.4405112278008427
All EVSE,Year2020,11.337695027488666
All EVSE,Year2020,7.903276946184027
All EVSE,Year2020,9.588254746414844
All EVSE,Year2020,10.05154931762724
All EVSE,Year2020,2.19300128657099
All EVSE,Year2020,2.13228004768623
All EVSE,Year2020,14.799676921023307
All EVSE,Year2020,3.2841320655756685
All EVSE,Year2020,9.23624814108566
All EVSE,Year2020,75.690233258948
All EVSE,Year2020,20.7800811992068
All EVSE,Year2020,1.0799260953378964
All EVSE,Year2020,12.340685711505216
All EVSE,Year2020,2.43370625549015
All EVSE,Year2020,6.352967804598857
All EVSE,Year2020,1.0175431222603122
All EVSE,Year2020,1.0574326390181512
All EVSE,Year2020,21.71059769593513
All EVSE,Year2020,13.798147379508295
All EVSE,Year2020,4.502829955591118
All EVSE,Year2020,71.43032982187766
All EVSE,Year2020,1.1366427618288928
All EVSE,Year2020,2.7814682706250013
All EVSE,Year2020,12.336829825500864
All EVSE,Year2020,4.308819688031877
All EVSE,Year2020,20.93443827625486
All EVSE,Year2020,9.012712806042286
All EVSE,Year2020,2.620603216070857
All EVSE,Year2020,32.189654866531214
All EVSE,Year2020,6.977170731319762
All EVSE,Year2020,9.22297488142116
All EVSE,Year2020,2.944092101118019
All EVSE,Year2020,15.403453019236844
All EVSE,Year2020,49.67279852775376
All EVSE,Year2020,35.33660472170904
All EVSE,Year2020,9.530588247469018
All EVSE,Year2020,3.623779757448124
All EVSE,Year2020,82.68155575864697
All EVSE,Year2020,5.340934310417308
All EVSE,Year2020,2.5495272058624554
All EVSE,Year2020,22.429950000122776
All EVSE,Year2020,9.832463858804635
All EVSE,Year2020,25.11988123392688
All EVSE,Year2020,6.440403517497346
All EVSE,Year2020,50.02792041073356
All EVSE,Year2020,5.909007683020551
All EVSE,Year2020,16.804459606901816
All EVSE,Year2020,17.384492558952243
All EVSE,Year2020,32.53849704492787
All EVSE,Year2020,23.4029654238156
All EVSE,Year2020,22.902526074508536
All EVSE,Year2020,8.388686447717092
All EVSE,Year2020,23.93285945727317
All EVSE,Year2020,44.811925592501815
All EVSE,Year2020,22.664690809612583
All EVSE,Year2020,5.230418474150756
All EVSE,Year2020,13.933255801516555
All EVSE,Year2020,18.80657744106199
All EVSE,Year2020,4.466034213201258
All EVSE,Year2020,8.18708220692349
All EVSE,Year2020,20.70745480151766
All EVSE,Year2020,14.396028141839896
All EVSE,Year2020,10.564157505320924
All EVSE,Year2020,57.175397364619485
All EVSE,Year2020,14.073681535886324
All EVSE,Year2020,9.52887972250621
All EVSE,Year2020,54.32906019383234
All EVSE,Year2020,62.87496666193415
All EVSE,Year2020,14.125556607866628
All EVSE,Year2020,20.987792640438453
All EVSE,Year2020,89.62088416052018
All EVSE,Year2020,9.39569065603362
All EVSE,Year2020,21.806993947475124
All EVSE,Year2020,10.493123419400748
All EVSE,Year2020,1.4821813838700035
All EVSE,Year2020,18.04328954253696
All EVSE,Year2020,11.818823646865628
All EVSE,Year2020,86.64264282850915
All EVSE,Year2020,6.683564749352833
All EVSE,Year2020,27.307351375060566
All EVSE,Year2020,7.226779997213869
All EVSE,Year2020,106.70606225551656
All EVSE,Year2020,3.535897168089555
All EVSE,Year2020,2.8230188356816845
All EVSE,Year2020,48.492433943573054
All EVSE,Year2020,14.985632577673794
All EVSE,Year2020,5.81307872079389
All EVSE,Year2020,34.20529403148223
All EVSE,Year2020,20.869835489156568
All EVSE,Year2020,14.769718237665789
All EVSE,Year2020,28.66971558945309
All EVSE,Year2020,15.118766861938848
All EVSE,Year2020,26.19991446334124
All EVSE,Year2020,28.892075016443933
All EVSE,Year2020,7.773094014812403
All EVSE,Year2020,8.178468657620167
All EVSE,Year2020,37.29071202621546
All EVSE,Year2020,12.387793751073064
All EVSE,Year2020,63.59407436499035
All EVSE,Year2020,23.241618346771663
All EVSE,Year2020,106.467096322841
All EVSE,Year2020,9.305650784216748
All EVSE,Year2020,8.535185447644889
All EVSE,Year2020,3.541383550998378
All EVSE,Year2020,18.684375869582603
All EVSE,Year2020,25.92026980090529
All EVSE,Year2020,20.55240282969813
All EVSE,Year2020,7.550515171948561
All EVSE,Year2020,38.06129592906216
All EVSE,Year2020,3.1344680434608128
All EVSE,Year2020,11.682422080129358
All EVSE,Year2020,6.508735709734332
All EVSE,Year2020,35.4502727453077
All EVSE,Year2020,11.8893734927071
All EVSE,Year2020,19.24030983142062
All EVSE,Year2020,29.957339642153816
All EVSE,Year2020,9.93544659666037
All EVSE,Year2020,70.7528324581241
All EVSE,Year2020,32.47025484503686
All EVSE,Year2020,55.27322108424465
All EVSE,Year2020,68.44697286738237
All EVSE,Year2020,155.80724397542716
All EVSE,Year2020,79.817393933315
All EVSE,Year2020,4.011255522061642
All EVSE,Year2020,230.3503163226218
All EVSE,Year2020,35.3613124648802
All EVSE,Year2020,49.51363484269188
All EVSE,Year2020,61.84313423343625
All EVSE,Year2020,26.97640402074361
All EVSE,Year2020,26.90253492447338
All EVSE,Year2020,4.713088177614707
All EVSE,Year2020,30.482980004902466
All EVSE,Year2020,7.299196415930924
All EVSE,Year2020,14.470285993698068
All EVSE,Year2020,27.20063122384723
All EVSE,Year2020,4.498799367377538
All EVSE,Year2020,15.09206158534475
All EVSE,Year2020,13.549826847161176
All EVSE,Year2020,12.01654241431904
All EVSE,Year2020,1.5186270951461098
All EVSE,Year2020,8.721254601661455
All EVSE,Year2020,12.767155947404198
All EVSE,Year2020,7.653705108589296
All EVSE,Year2020,4.639476433485794
All EVSE,Year2020,29.221859545587694
All EVSE,Year2020,0.4645583325110488
All EVSE,Year2020,10.576229525332256
All EVSE,Year2020,7.862842222056656
All EVSE,Year2020,14.522649542411976
All EVSE,Year2020,9.33294743519651
All EVSE,Year2020,10.807839804460825
All EVSE,Year2020,8.898619726329159
All EVSE,Year2020,6.64309227713756
All EVSE,Year2020,11.660770804587925
All EVSE,Year2020,4.981744136422841
All EVSE,Year2020,2.665731618911633
All EVSE,Year2020,7.270703381609164
All EVSE,Year2020,11.62310541198674
All EVSE,Year2020,6.884966785826083
All EVSE,Year2020,6.506442299161065
All EVSE,Year2020,6.638540847947401
All EVSE,Year2020,1.279053655816613
All EVSE,Year2020,48.35955818873584
All EVSE,Year2020,8.703713208099076
All EVSE,Year2020,2.2659280720432826
All EVSE,Year2020,5.542815573990671
All EVSE,Year2020,188.4311299870513
All EVSE,Year2020,121.78126369174196
All EVSE,Year2020,10.518499805639143
All EVSE,Year2020,4.824014120982075
All EVSE,Year2020,32.62052155289015
All EVSE,Year2020,10.20849804837724
All EVSE,Year2020,87.92576933824057
All EVSE,Year2020,0.7366680304136891
All EVSE,Year2020,97.169100598426
All EVSE,Year2020,5.920598532051847
All EVSE,Year2020,8.262258509646712
All EVSE,Year2020,3.124018860937312
All EVSE,Year2020,41.82337658460126
All EVSE,Year2020,52.565251538007765
All EVSE,Year2020,8.888656444811096
All EVSE,Year2020,35.33220476520945
All EVSE,Year2020,79.61794976154647
All EVSE,Year2020,6.600930035288106
All EVSE,Year2020,2.6363213107418866
All EVSE,Year2020,12.989071136633786
All EVSE,Year2020,21.3068169906719
All EVSE,Year2020,5.810374409325687
All EVSE,Year2020,14.341799320214836
All EVSE,Year2020,14.465090371715306
All EVSE,Year2020,24.819079276291998
All EVSE,Year2020,42.04711371848382
All EVSE,Year2020,9.227422192787785
All EVSE,Year2020,14.905097996164416
All EVSE,Year2020,24.769674373633425
All EVSE,Year2020,22.15575155866229
All EVSE,Year2020,125.34454965042444
All EVSE,Year2020,50.65508029877812
All EVSE,Year2020,9.630713440406884
All EVSE,Year2020,18.47145789679842
All EVSE,Year2020,39.076080810091256
All EVSE,Year2020,202.8849118798982
All EVSE,Year2020,16.106164263253838
All EVSE,Year2020,14.486548527003766
All EVSE,Year2020,6.204310904599711
All EVSE,Year2020,20.77985394798486
All EVSE,Year2020,7.0791865835964245
All EVSE,Year2020,31.009396870583608
All EVSE,Year2020,14.71718531983127
All EVSE,Year2020,26.417383785075195
All EVSE,Year2020,23.8447748057153
All EVSE,Year2020,5.116591386723652
All EVSE,Year2020,36.55292876458664
All EVSE,Year2020,8.162785962178264
All EVSE,Year2020,23.62786786079857
All EVSE,Year2020,18.354853438897788
All EVSE,Year2020,22.93748886841618
All EVSE,Year2020,10.673746093918112
All EVSE,Year2020,3.071753170742441
All EVSE,Year2020,3.4049616852298894
All EVSE,Year2020,24.037406966227955
All EVSE,Year2020,5.7792970918311415
All EVSE,Year2020,8.402041285246698
All EVSE,Year2020,24.91569875435338
All EVSE,Year2020,8.15283960543627
All EVSE,Year2020,12.609168892732642
All EVSE,Year2020,14.737982975820715
All EVSE,Year2020,49.84200818348331
All EVSE,Year2020,52.41167227906264
All EVSE,Year2020,8.529298871340746
All EVSE,Year2020,48.46716112669478
All EVSE,Year2020,41.80529205742797
All EVSE,Year2020,29.778115027190413
All EVSE,Year2020,15.135506486744683
All EVSE,Year2020,22.518635467556688
All EVSE,Year2020,8.333600046525579
All EVSE,Year2020,46.49423838215252
All EVSE,Year2020,68.54424739450745
All EVSE,Year2020,151.5127062600293
All EVSE,Year2020,1.8296227206981035
All EVSE,Year2020,18.70649064373037
All EVSE,Year2020,18.16112565617526
All EVSE,Year2020,12.71569647419714
All EVSE,Year2020,30.11912089663789
All EVSE,Year2020,11.439711531134654
All EVSE,Year2020,4.566905020320839
All EVSE,Year2020,5.096339445686888
All EVSE,Year2020,7.0660841773528045
All EVSE,Year2020,7.098979304837793
All EVSE,Year2020,23.855435266097658
All EVSE,Year2020,1.1167138926404692
All EVSE,Year2020,7.842272927857699
All EVSE,Year2020,9.17236674667035
All EVSE,Year2020,1.062949858096984
All EVSE,Year2020,10.760315552514584
All EVSE,Year2020,6.874409720913615
All EVSE,Year2020,10.17248816003877
All EVSE,Year2020,107.15737481516597
All EVSE,Year2020,9.6415782752514
All EVSE,Year2020,1.0305726356937204
All EVSE,Year2020,2.703602068379767
All EVSE,Year2020,3.339949665700481
All EVSE,Year2020,9.022731206850608
All EVSE,Year2020,10.038182471434313
All EVSE,Year2020,53.58900326177049
All EVSE,Year2020,7.489820884752468
All EVSE,Year2020,8.62104392429895
All EVSE,Year2020,23.781463792055924
All EVSE,Year2020,0.5894978198782237
All EVSE,Year2020,4.086566915173596
All EVSE,Year2020,1.7732131644799938
All EVSE,Year2020,7.759400972388235
All EVSE,Year2020,52.83797762432535
All EVSE,Year2020,5.50557158737593
All EVSE,Year2020,8.692362038948824
All EVSE,Year2020,11.453718020901388
All EVSE,Year2020,3.377924238493553
All EVSE,Year2020,11.35753840611783
All EVSE,Year2020,12.098934677183378
All EVSE,Year2020,3.6057874592069696
All EVSE,Year2020,2.840815511392215
All EVSE,Year2020,9.259681647628716
All EVSE,Year2020,31.409654323033458
All EVSE,Year2020,6.196967027517308
All EVSE,Year2020,22.045971344159074
All EVSE,Year2020,8.595694291396345
All EVSE,Year2020,16.138081237307922
All EVSE,Year2020,0.8781125891196239
All EVSE,Year2020,28.381204801244813
All EVSE,Year2020,4.707563290393511
All EVSE,Year2020,6.125058184000282
All EVSE,Year2020,16.54410864855956
All EVSE,Year2020,7.499433103755043
All EVSE,Year2020,11.302771776229369
All EVSE,Year2020,13.39927228953621
All EVSE,Year2020,8.948148608185065
All EVSE,Year2020,2.9914261967021987
All EVSE,Year2020,25.034030273327147
All EVSE,Year2020,10.09939462198863
All EVSE,Year2020,2.756662439214272
All EVSE,Year2020,2.400784427272205
All EVSE,Year2020,1.8629836986533093
All EVSE,Year2020,4.31926781051845
All EVSE,Year2020,11.457062986016314
All EVSE,Year2020,6.092590129826603
All EVSE,Year2020,4.433869307229724
All EVSE,Year2020,6.129755766802009
All EVSE,Year2020,2.296007665994456
All EVSE,Year2020,3.258116417293829
All EVSE,Year2020,3.4860614662448204
All EVSE,Year2020,0.6187366070156839
All EVSE,Year2020,2.996027072079537
All EVSE,Year2020,16.955927041517057
All EVSE,Year2020,24.67040933951236
All EVSE,Year2020,14.44084329563528
All EVSE,Year2020,1.0288806405055522
All EVSE,Year2020,22.834202782624192
All EVSE,Year2020,14.67603870109824
All EVSE,Year2020,5.827242815203566
All EVSE,Year2020,44.80506946295511
All EVSE,Year2020,29.30117813563455
All EVSE,Year2020,3.61007677192691
All EVSE,Year2020,3.7147042687141134
All EVSE,Year2020,4.120313449785093
All EVSE,Year2020,7.439717890619785
All EVSE,Year2020,39.36777739038907
All EVSE,Year2020,8.814183467457108
All EVSE,Year2020,12.503019040329852
All EVSE,Year2020,1.719999285107571
All EVSE,Year2020,13.833740100900007
All EVSE,Year2020,11.66404653636236
All EVSE,Year2020,5.604859003337308
All EVSE,Year2020,169.69630512674627
All EVSE,Year2020,14.139632137736733
All EVSE,Year2020,48.3706763610298
All EVSE,Year2020,4.245117515540247
All EVSE,Year2020,7.52698957527071
All EVSE,Year2020,2.814967754940862
All EVSE,Year2020,14.454547452640073
All EVSE,Year2020,2.3246208245745774
All EVSE,Year2020,4.089329505594648
All EVSE,Year2020,19.7580785333045
All EVSE,Year2020,4.179921731525046
All EVSE,Year2020,5.12033142897052
All EVSE,Year2020,4.258687337181734
All EVSE,Year2020,1.6279695039612576
All EVSE,Year2020,1.575514001245413
All EVSE,Year2020,3.1762267647071507
All EVSE,Year2020,6.856198824220929
All EVSE,Year2020,4.343264530706923
All EVSE,Year2020,5.976280750514695
All EVSE,Year2020,12.083677511732288
All EVSE,Year2020,23.675575191252804
All EVSE,Year2020,2.583405757382822
All EVSE,Year2020,8.711461360695061
All EVSE,Year2020,25.755988779974064
All EVSE,Year2020,6.846493069842227
All EVSE,Year2020,0.2465110126324989
All EVSE,Year2020,7.712908804942232
All EVSE,Year2020,19.36939596874931
All EVSE,Year2020,12.120075515630877
All EVSE,Year2020,2.457117517830768
All EVSE,Year2020,3.2959397659038863
All EVSE,Year2020,4.848759687403119
All EVSE,Year2020,11.57611213814669
All EVSE,Year2020,4.709365816422897
All EVSE,Year2020,2.212477265670713
All EVSE,Year2020,14.411569910222818
All EVSE,Year2020,4.173908360926574
All EVSE,Year2020,2.865091987419886
All EVSE,Year2020,8.526438847822382
All EVSE,Year2020,21.05456734300424
All EVSE,Year2020,4.531103744698584
All EVSE,Year2020,8.36245566183728
All EVSE,Year2020,1.498293047003986
All EVSE,Year2020,0.6898605298044052
All EVSE,Year2020,9.252694045033632
All EVSE,Year2020,5.071625419002792
All EVSE,Year2020,4.375600835369077
All EVSE,Year2020,8.400440495067727
All EVSE,Year2020,16.662547035908922
All EVSE,Year2020,10.43041161215005
All EVSE,Year2020,6.121045381856944
All EVSE,Year2020,2.4881924711345222
All EVSE,Year2020,5.28904272659768
All EVSE,Year2020,5.365853237533973
All EVSE,Year2020,11.615022191214234
All EVSE,Year2020,10.58638533268698
All EVSE,Year2020,2.601356442892456
All EVSE,Year2020,1.4783770336907514
All EVSE,Year2020,4.512237557593905
All EVSE,Year2020,7.20606272434653
All EVSE,Year2020,3.016672496240187
All EVSE,Year2020,0.6717974674865311
All EVSE,Year2020,8.811428090522192
All EVSE,Year2020,7.816238318051512
All EVSE,Year2020,3.63701677214351
All EVSE,Year2020,4.873445481987636
All EVSE,Year2020,5.801696055087781
All EVSE,Year2020,16.711990463280117
All EVSE,Year2020,6.325342719485507
All EVSE,Year2020,4.682758774550856
All EVSE,Year2020,21.487175659727868
All EVSE,Year2020,5.0670660528955525
All EVSE,Year2020,26.294601361150196
All EVSE,Year2020,11.820059813764658
All EVSE,Year2020,13.181447392528089
All EVSE,Year2020,10.372439159423966
All EVSE,Year2020,20.6059699063528
All EVSE,Year2020,26.100610369226096
All EVSE,Year2020,8.357390290040142
All EVSE,Year2020,2.3497037277525323
All EVSE,Year2020,9.73104128436883
All EVSE,Year2020,9.760806018062478
All EVSE,Year2020,22.63602973653084
All EVSE,Year2020,7.418038173362018
All EVSE,Year2020,7.099683252757028
All EVSE,Year2020,5.091952063212008
All EVSE,Year2020,33.19229876008235
All EVSE,Year2020,9.1634385082192
All EVSE,Year2020,4.861337824745072
All EVSE,Year2020,22.827558666422185
All EVSE,Year2020,18.03000344482213
All EVSE,Year2020,3.677226663694891
All EVSE,Year2020,27.452185753724635
All EVSE,Year2020,1.2906542887539507
All EVSE,Year2020,30.64448942172436
All EVSE,Year2020,4.3574418442935245
All EVSE,Year2020,4.245081886018178
All EVSE,Year2020,28.036518900857303
All EVSE,Year2020,35.42594309435035
All EVSE,Year2020,7.471056674825305
All EVSE,Year2020,36.823047961238856
All EVSE,Year2020,9.068543304780846
All EVSE,Year2020,4.806683257395108
All EVSE,Year2020,2.8307118602114505
All EVSE,Year2020,10.157239198314212
All EVSE,Year2020,13.777985858783548
All EVSE,Year2020,12.121898555369532
All EVSE,Year2020,10.479391283253475
All EVSE,Year2020,19.758763143234983
All EVSE,Year2020,9.723225030391934
All EVSE,Year2020,14.473312570165032
All EVSE,Year2020,4.37193681288896
All EVSE,Year2020,13.776160223127414
All EVSE,Year2020,6.773204037770221
All EVSE,Year2020,6.950100986460816
All EVSE,Year2020,14.398041841471557
All EVSE,Year2020,13.38655784098234
All EVSE,Year2020,7.019516371300889
All EVSE,Year2020,1.5632663998716427
All EVSE,Year2020,30.98754722639468
All EVSE,Year2020,43.33177616913462
All EVSE,Year2020,23.08240272134536
All EVSE,Year2020,26.13436969715926
All EVSE,Year2020,79.23117091545585
All EVSE,Year2020,20.196681204554668
All EVSE,Year2020,31.80530720776472
All EVSE,Year2020,13.539013898746754
All EVSE,Year2020,17.341459034500982
All EVSE,Year2020,23.380921810930403
All EVSE,Year2020,22.409706449669176
All EVSE,Year2020,170.79771905331918
All EVSE,Year2020,33.682998099919935
All EVSE,Year2020,37.20283710405192
All EVSE,Year2020,75.57803599848245
All EVSE,Year2020,25.96419401727089
All EVSE,Year2020,56.83660368046563
All EVSE,Year2020,13.264687553728791
All EVSE,Year2020,16.015942976423883
All EVSE,Year2020,12.410525633107731
All EVSE,Year2020,20.027030374220832
All EVSE,Year2020,85.78538665116943
All EVSE,Year2020,13.966807790315892
All EVSE,Year2020,5.327895046806136
All EVSE,Year2020,25.16401649505793
All EVSE,Year2020,22.192344196739715
All EVSE,Year2020,29.16886112674141
All EVSE,Year2020,17.16020328703449
All EVSE,Year2020,33.476938551509
All EVSE,Year2020,13.351739521252982
All EVSE,Year2020,14.206148896923876
All EVSE,Year2020,43.12268203350603
All EVSE,Year2020,32.98651580845699
All EVSE,Year2020,30.46905778335884
All EVSE,Year2020,261.8127137562698
All EVSE,Year2020,25.357068932864347
All EVSE,Year2020,20.325063439127977
All EVSE,Year2020,19.6124061688744
All EVSE,Year2020,1.8189220337926209
All EVSE,Year2020,2.6596244437055114
All EVSE,Year2020,18.813721114283453
All EVSE,Year2020,3.211055947986359
All EVSE,Year2020,4.188939244206016
All EVSE,Year2020,9.19096231026211
All EVSE,Year2020,7.096974177774974
All EVSE,Year2020,2.658682459519677
All EVSE,Year2020,2.6422026088658166
All EVSE,Year2020,5.883038743124139
All EVSE,Year2020,21.79243611532675
All EVSE,Year2020,16.190377392770767
All EVSE,Year2020,10.121851938994274
All EVSE,Year2020,7.484157298377366
All EVSE,Year2020,14.412777489736152
All EVSE,Year2020,3.72285974090144
All EVSE,Year2020,8.301687265717993
All EVSE,Year2020,14.716029817576455
All EVSE,Year2020,4.843541342939655
All EVSE,Year2020,3.308399270053905
All EVSE,Year2020,2.538591162614669
All EVSE,Year2020,3.274247256896329
All EVSE,Year2020,6.210188512604001
All EVSE,Year2020,3.1376106457715447
All EVSE,Year2020,4.288037273827862
All EVSE,Year2020,4.367077225309231
All EVSE,Year2020,19.27472668255091
All EVSE,Year2020,1.6768798999294918
All EVSE,Year2020,3.457697121045749
All EVSE,Year2020,11.211196179720575
All EVSE,Year2020,2.985802891635565
All EVSE,Year2020,4.530251067990151
All EVSE,Year2020,3.4152084666718507
All EVSE,Year2020,14.597952264743052
All EVSE,Year2020,3.844576125476264
All EVSE,Year2020,7.738715534668057
All EVSE,Year2020,12.51382596575183
All EVSE,Year2020,24.41298302220202
All EVSE,Year2020,11.508303554844444
All EVSE,Year2020,6.602736443015394
All EVSE,Year2020,9.193476918336396
All EVSE,Year2020,2.581916863238223
All EVSE,Year2020,4.706313712137413
All EVSE,Year2020,1.9967104413526309
All EVSE,Year2020,6.039315093488796
All EVSE,Year2020,13.89679166514721
All EVSE,Year2020,3.857217228666367
All EVSE,Year2020,5.047828552831397
All EVSE,Year2020,5.471304829942613
All EVSE,Year2020,5.183597361751044
All EVSE,Year2020,41.05050867762934
All EVSE,Year2020,28.07249863923909
All EVSE,Year2020,23.662169199491725
All EVSE,Year2020,24.579428592197843
All EVSE,Year2020,1.4760755974845672
All EVSE,Year2020,1.2028105880105395
All EVSE,Year2020,22.337608530282044
All EVSE,Year2020,2.6384129005002626
All EVSE,Year2020,2.351459133874511
All EVSE,Year2020,14.941313822148134
All EVSE,Year2020,1.7278367027024546
All EVSE,Year2020,19.37116183892873
All EVSE,Year2020,4.605096190072779
All EVSE,Year2020,9.528062889723726
All EVSE,Year2020,0.4665596980860572
All EVSE,Year2020,4.955297046509611
All EVSE,Year2020,9.52740200930027
All EVSE,Year2020,10.762658333419177
All EVSE,Year2020,0.9426207969546296
All EVSE,Year2020,9.286129471852144
All EVSE,Year2020,28.72137702705709
All EVSE,Year2020,1.7320933512925478
All EVSE,Year2020,3.4349455388171504
All EVSE,Year2020,3.870824435164084
All EVSE,Year2020,3.0122896063698152
All EVSE,Year2020,7.913370948106311
All EVSE,Year2020,7.525217655886489
All EVSE,Year2020,6.007801349399544
All EVSE,Year2020,9.802681830600685
All EVSE,Year2020,9.923780856108166
All EVSE,Year2020,0.5850844643083737
All EVSE,Year2020,19.19998725157365
All EVSE,Year2020,6.878234519108107
All EVSE,Year2020,3.0101645211256107
All EVSE,Year2020,6.830877548782492
All EVSE,Year2020,12.25195723250791
All EVSE,Year2020,163.97439400477455
All EVSE,Year2020,14.903342281530158
All EVSE,Year2020,19.64729678098765
All EVSE,Year2020,11.959911096985865
All EVSE,Year2020,554.1385378843794
All EVSE,Year2020,30.725084715612955
All EVSE,Year2020,2.4293072717581863
All EVSE,Year2020,182.66603676175637
All EVSE,Year2020,8.38006666996707
All EVSE,Year2020,16.769821574795255
All EVSE,Year2020,7.700169556526366
All EVSE,Year2020,0.9880086412901212
All EVSE,Year2020,9.192282758171602
All EVSE,Year2020,1.081996747170613
All EVSE,Year2020,3.407904940203075
All EVSE,Year2020,1.4367718390858604
All EVSE,Year2020,3.942950993643293
All EVSE,Year2020,18.21057194423804
All EVSE,Year2020,3.539757650172009
All EVSE,Year2020,28.116127440228325
All EVSE,Year2020,9.418721292713816
All EVSE,Year2020,23.97712980090753
All EVSE,Year2020,0.0476075151251025
All EVSE,Year2020,6.4694451816785
All EVSE,Year2020,6.02641961887106
All EVSE,Year2020,5.540125025410112
All EVSE,Year2020,0.6951803311260989
All EVSE,Year2020,20.63392930505425
All EVSE,Year2020,10.501932911433292
All EVSE,Year2020,1.3679332572210994
All EVSE,Year2020,6.637157149370578
All EVSE,Year2020,4.600979153387807
All EVSE,Year2020,0.797933720665005
All EVSE,Year2020,15.702786771371738
All EVSE,Year2020,7.270883084226892
All EVSE,Year2020,7.201958093836834
All EVSE,Year2020,12.391199019057062
All EVSE,Year2020,3.3062388898562403
All EVSE,Year2020,0.8535395846665088
All EVSE,Year2020,9.485959952141773
All EVSE,Year2020,4.865042326941757
All EVSE,Year2020,16.17427150961929
All EVSE,Year2020,17.44779180427495
All EVSE,Year2020,24.033966207539724
All EVSE,Year2020,1.8732814471974617
All EVSE,Year2020,11.320893366270264
All EVSE,Year2020,37.29603448168201
All EVSE,Year2020,4.602115393353915
All EVSE,Year2020,6.831420755388562
All EVSE,Year2020,6.998755911458329
All EVSE,Year2020,3.396670274162003
All EVSE,Year2020,4.028038131037654
All EVSE,Year2020,23.716047199402187
All EVSE,Year2020,3.148342048236522
All EVSE,Year2020,6.219850974313573
All EVSE,Year2020,1.8699245091459071
All EVSE,Year2020,3.87638683099214
All EVSE,Year2020,16.27958908639769
All EVSE,Year2020,5.843640777689788
All EVSE,Year2020,0.9194696073400944
All EVSE,Year2020,0.4661391910454748
All EVSE,Year2020,20.08446291966144
All EVSE,Year2020,3.459871434382871
All EVSE,Year2020,5.9358278009994425
All EVSE,Year2020,17.651584118249467
All EVSE,Year2020,2.592405014930403
All EVSE,Year2020,7.504838278188025
All EVSE,Year2020,30.5026984246865
All EVSE,Year2020,4.921886875787783
All EVSE,Year2020,5.4712699720015765
All EVSE,Year2020,9.87268602213558
All EVSE,Year2020,4.971867789200703
All EVSE,Year2020,6.835860132055339
All EVSE,Year2020,2.9675323212685822
All EVSE,Year2020,81.61873601198043
All EVSE,Year2020,78.88560768680523
All EVSE,Year2020,9.692688289940545
All EVSE,Year2020,32.16236151232868
All EVSE,Year2020,6.627401654234504
All EVSE,Year2020,235.99333144746964
All EVSE,Year2020,258.3416869265155
All EVSE,Year2020,13.793754218063064
All EVSE,Year2020,5.867710293185413
All EVSE,Year2020,9.6746171423597
All EVSE,Year2020,179.13841793493398
All EVSE,Year2020,45.41104728235965
All EVSE,Year2020,41.44071102257798
All EVSE,Year2020,3.431166964200744
All EVSE,Year2020,7.002073059005464
All EVSE,Year2020,3.242350040321439
All EVSE,Year2020,20.75920291374567
All EVSE,Year2020,3.932450341547775
All EVSE,Year2020,9.927443595711155
All EVSE,Year2020,23.204880623545847
All EVSE,Year2020,3.672454825099945
All EVSE,Year2020,6.746196735043173
