,Year,EVSE_Count
6139,2014,1.0
6140,2014,1.0
6141,2014,1.0
6142,2014,1.0
6143,2014,1.0
6145,2014,5.0
6214,2014,1.0
6228,2014,1.0
6229,2014,1.0
6242,2014,2.0
6244,2014,2.0
6252,2014,1.0
6253,2014,1.0
6272,2014,1.0
6273,2014,1.0
6274,2014,1.0
6278,2014,1.0
6279,2014,3.0
6280,2014,1.0
6295,2014,2.0
6296,2014,2.0
6302,2014,1.0
6306,2014,1.0
6321,2014,1.0
6322,2014,1.0
6323,2014,2.0
6324,2014,2.0
6325,2014,2.0
6326,2014,1.0
6328,2014,1.0
6329,2014,1.0
6330,2014,1.0
6331,2014,1.0
6332,2014,1.0
6335,2014,1.0
6336,2014,1.0
6337,2014,2.0
6338,2014,1.0
6339,2014,2.0
6340,2014,1.0
6341,2014,2.0
6342,2014,4.0
6343,2014,2.0
6344,2014,2.0
6345,2014,2.0
6346,2014,1.0
6347,2014,6.0
6352,2014,1.0
6353,2014,1.0
6354,2014,2.0
6356,2014,3.0
6361,2014,2.0
6362,2014,1.0
6364,2014,1.0
6365,2014,1.0
6367,2014,2.0
6368,2014,1.0
6369,2014,2.0
6370,2014,1.0
6371,2014,1.0
6372,2014,1.0
6374,2014,1.0
6375,2014,1.0
6376,2014,1.0
6381,2014,1.0
6382,2014,1.0
6384,2014,2.0
6385,2014,2.0
6386,2014,2.0
6387,2014,1.0
6388,2014,2.0
6389,2014,2.0
6390,2014,1.0
6391,2014,1.0
6393,2014,4.0
6394,2014,3.0
6397,2014,2.0
6398,2014,3.0
6400,2014,1.0
6401,2014,1.0
6404,2014,1.0
6405,2014,1.0
6407,2014,1.0
6414,2014,2.0
6419,2014,1.0
6432,2014,1.0
6440,2014,1.0
6441,2014,3.0
6448,2014,1.0
6449,2014,1.0
6463,2014,1.0
6469,2014,2.0
6475,2014,1.0
6489,2014,1.0
6507,2014,1.0
6542,2014,1.0
6608,2014,1.0
6609,2014,10.0
6614,2014,4.0
6616,2014,1.0
6621,2014,1.0
6677,2014,2.0
6688,2014,2.0
6689,2014,1.0
6690,2014,2.0
6696,2014,1.0
6697,2014,2.0
6700,2014,1.0
6719,2014,1.0
6723,2014,2.0
6724,2014,1.0
6725,2014,1.0
6726,2014,1.0
6727,2014,1.0
6728,2014,1.0
6729,2014,1.0
6730,2014,1.0
6731,2014,1.0
6732,2014,1.0
6733,2014,1.0
6734,2014,1.0
6735,2014,1.0
6737,2014,1.0
6739,2014,2.0
6741,2014,1.0
6742,2014,1.0
6743,2014,1.0
6744,2014,1.0
6745,2014,1.0
6746,2014,1.0
6747,2014,1.0
6763,2014,2.0
6774,2014,1.0
6775,2014,1.0
6776,2014,1.0
6777,2014,1.0
6778,2014,1.0
6779,2014,1.0
6780,2014,1.0
6781,2014,1.0
6782,2014,1.0
6783,2014,1.0
6784,2014,1.0
6785,2014,1.0
6787,2014,6.0
6796,2014,2.0
6804,2014,1.0
6805,2014,10.0
6806,2014,1.0
6817,2014,1.0
6829,2014,1.0
6830,2014,26.0
6832,2014,1.0
6843,2014,1.0
6844,2014,1.0
6845,2014,1.0
6846,2014,1.0
6847,2014,1.0
6848,2014,1.0
6849,2014,1.0
6850,2014,1.0
6851,2014,1.0
6852,2014,1.0
6853,2014,1.0
6854,2014,1.0
6855,2014,1.0
6856,2014,1.0
6857,2014,1.0
6858,2014,1.0
6872,2014,1.0
6904,2014,67.0
6905,2014,50.0
6906,2014,20.0
6908,2014,1.0
6909,2014,1.0
6921,2014,1.0
6925,2014,1.0
6935,2014,2.0
6979,2014,10.0
6993,2014,3.0
7004,2014,2.0
7009,2014,15.0
7017,2014,10.0
7018,2014,2.0
7019,2014,10.0
7020,2014,10.0
7021,2014,1.0
7022,2014,5.0
7023,2014,2.0
7024,2014,2.0
7025,2014,2.0
7026,2014,50.0
7027,2014,2.0
7047,2014,1.0
7057,2014,1.0
7133,2014,2.0
7135,2014,1.0
7136,2014,1.0
7137,2014,1.0
7138,2014,1.0
7145,2014,1.0
7146,2014,1.0
7214,2014,1.0
7221,2014,7.0
7222,2014,1.0
7237,2014,2.0
7310,2014,6.0
7314,2014,6.0
7341,2014,2.0
7347,2014,1.0
7370,2014,1.0
7379,2014,2.0
7394,2014,1.0
7395,2014,1.0
7502,2014,1.0
7518,2014,1.0
7544,2014,2.0
7584,2014,1.0
7622,2014,9.0
7623,2014,6.0
7624,2014,4.0
7626,2014,5.0
7627,2014,1.0
7628,2014,1.0
7629,2014,1.0
7630,2014,2.0
7632,2014,5.0
7633,2014,5.0
7706,2014,1.0
7707,2014,1.0
7708,2014,1.0
7726,2014,1.0
7729,2014,4.0
7731,2014,1.0
7753,2014,1.0
7856,2014,2.0
7884,2014,2.0
7885,2014,3.0
7886,2014,4.0
7887,2014,10.0
7888,2014,4.0
7912,2014,1.0
7931,2014,1.0
7945,2014,2.0
7948,2014,1.0
7952,2014,2.0
7965,2014,1.0
7983,2014,8.0
7991,2014,1.0
8000,2014,1.0
8008,2014,1.0
8049,2014,2.0
8051,2014,1.0
8177,2014,1.0
8198,2014,1.0
8224,2014,1.0
8232,2014,1.0
8247,2014,1.0
8251,2014,1.0
8252,2014,1.0
8253,2014,1.0
8259,2014,1.0
8275,2014,2.0
8303,2014,1.0
8342,2014,2.0
8348,2014,1.0
8396,2014,2.0
8433,2014,2.0
8449,2014,2.0
8472,2014,2.0
8473,2014,1.0
8474,2014,1.0
8524,2014,1.0
8527,2014,10.0
8577,2014,1.0
8579,2014,1.0
8580,2014,1.0
8611,2014,1.0
8612,2014,1.0
8613,2014,1.0
8614,2014,1.0
8615,2014,1.0
8616,2014,1.0
8617,2014,1.0
8618,2014,1.0
8619,2014,1.0
8620,2014,1.0
8621,2014,1.0
8622,2014,1.0
8623,2014,1.0
8624,2014,1.0
8625,2014,1.0
8638,2014,1.0
8640,2014,4.0
8671,2014,1.0
8697,2014,2.0
8727,2014,1.0
8728,2014,2.0
8778,2014,1.0
8789,2014,1.0
8800,2014,1.0
8803,2014,1.0
8810,2014,1.0
8835,2014,1.0
8844,2014,2.0
8890,2014,2.0
8892,2014,1.0
8893,2014,1.0
8894,2014,2.0
8895,2014,2.0
8897,2014,1.0
8898,2014,1.0
8899,2014,1.0
8996,2014,2.0
8997,2014,1.0
9003,2014,1.0
9004,2014,1.0
9008,2014,12.0
9012,2014,1.0
9042,2014,1.0
9089,2014,7.0
9093,2014,1.0
69594,2015,1.0
69595,2015,1.0
69596,2015,1.0
69597,2015,1.0
69602,2015,1.0
69603,2015,1.0
69611,2015,1.0
69615,2015,1.0
69616,2015,14.0
69620,2015,2.0
69643,2015,4.0
69650,2015,1.0
69656,2015,1.0
69666,2015,1.0
69702,2015,2.0
69706,2015,4.0
69707,2015,3.0
69722,2015,1.0
69727,2015,1.0
69738,2015,1.0
69743,2015,2.0
69744,2015,1.0
69754,2015,1.0
69759,2015,4.0
69760,2015,1.0
69762,2015,4.0
69763,2015,2.0
69764,2015,4.0
69766,2015,1.0
69767,2015,1.0
69769,2015,1.0
69773,2015,1.0
69774,2015,3.0
69776,2015,2.0
69787,2015,2.0
69790,2015,2.0
69792,2015,48.0
69793,2015,2.0
69797,2015,1.0
69798,2015,4.0
69801,2015,4.0
69802,2015,8.0
69803,2015,4.0
69805,2015,1.0
69807,2015,2.0
69808,2015,1.0
69809,2015,1.0
69810,2015,1.0
69811,2015,1.0
69812,2015,1.0
69813,2015,2.0
69814,2015,4.0
69815,2015,1.0
69816,2015,1.0
69817,2015,2.0
69818,2015,2.0
69819,2015,2.0
69821,2015,2.0
69822,2015,1.0
69826,2015,2.0
69827,2015,3.0
69828,2015,2.0
69829,2015,5.0
69830,2015,1.0
69831,2015,4.0
69834,2015,4.0
69835,2015,1.0
69836,2015,1.0
69837,2015,4.0
69838,2015,3.0
69841,2015,1.0
69842,2015,1.0
69844,2015,1.0
69845,2015,1.0
69847,2015,2.0
69848,2015,1.0
69849,2015,2.0
69850,2015,1.0
69851,2015,1.0
69853,2015,1.0
69854,2015,3.0
69855,2015,1.0
69856,2015,1.0
69857,2015,4.0
69859,2015,1.0
69860,2015,1.0
69861,2015,1.0
69862,2015,2.0
69863,2015,1.0
69864,2015,1.0
69865,2015,1.0
69866,2015,1.0
69867,2015,1.0
69868,2015,1.0
69869,2015,1.0
69870,2015,1.0
69871,2015,1.0
69872,2015,1.0
69873,2015,1.0
69874,2015,1.0
69875,2015,1.0
69876,2015,2.0
69877,2015,1.0
69879,2015,2.0
69880,2015,2.0
69883,2015,2.0
69884,2015,2.0
69885,2015,2.0
69886,2015,2.0
69894,2015,2.0
69898,2015,8.0
69900,2015,4.0
69903,2015,1.0
69904,2015,2.0
69905,2015,2.0
69906,2015,1.0
69907,2015,3.0
69908,2015,2.0
69909,2015,1.0
69910,2015,1.0
69911,2015,1.0
69915,2015,1.0
69916,2015,1.0
69917,2015,1.0
69918,2015,1.0
69919,2015,1.0
69920,2015,2.0
69922,2015,1.0
69923,2015,1.0
69924,2015,1.0
69925,2015,4.0
69926,2015,1.0
69927,2015,1.0
69928,2015,1.0
69929,2015,2.0
69931,2015,1.0
69932,2015,3.0
69933,2015,13.0
69934,2015,1.0
69935,2015,1.0
69936,2015,1.0
69937,2015,2.0
69938,2015,2.0
69939,2015,3.0
69940,2015,1.0
69941,2015,4.0
69942,2015,2.0
69943,2015,1.0
69944,2015,4.0
69949,2015,2.0
69950,2015,1.0
69951,2015,1.0
69952,2015,1.0
69953,2015,1.0
69954,2015,1.0
69955,2015,1.0
69956,2015,1.0
69957,2015,1.0
69958,2015,1.0
69959,2015,2.0
69960,2015,1.0
69961,2015,1.0
69962,2015,1.0
69963,2015,1.0
69964,2015,4.0
69965,2015,1.0
69966,2015,1.0
69967,2015,1.0
69971,2015,5.0
69972,2015,4.0
69973,2015,12.0
69978,2015,3.0
69979,2015,5.0
69980,2015,2.0
69981,2015,3.0
69982,2015,1.0
70002,2015,2.0
70003,2015,2.0
70004,2015,1.0
70006,2015,18.0
70009,2015,1.0
70011,2015,1.0
70012,2015,1.0
70013,2015,1.0
70017,2015,2.0
70019,2015,3.0
70021,2015,1.0
70022,2015,1.0
70023,2015,1.0
70024,2015,1.0
70025,2015,2.0
70026,2015,1.0
70027,2015,1.0
70028,2015,1.0
70029,2015,2.0
70031,2015,1.0
70032,2015,1.0
70033,2015,1.0
70034,2015,1.0
70036,2015,1.0
70037,2015,1.0
70038,2015,1.0
70039,2015,1.0
70040,2015,1.0
70042,2015,2.0
70045,2015,1.0
70046,2015,1.0
70047,2015,1.0
70048,2015,2.0
70049,2015,3.0
70050,2015,3.0
70051,2015,1.0
70052,2015,1.0
70053,2015,2.0
70054,2015,1.0
70055,2015,1.0
70056,2015,1.0
70057,2015,1.0
70058,2015,1.0
70059,2015,2.0
70060,2015,1.0
70061,2015,1.0
70064,2015,1.0
70065,2015,1.0
70066,2015,1.0
70067,2015,1.0
70069,2015,2.0
70070,2015,1.0
70071,2015,1.0
70072,2015,1.0
70074,2015,1.0
70075,2015,2.0
70076,2015,1.0
70077,2015,2.0
70078,2015,8.0
70079,2015,2.0
70080,2015,1.0
70081,2015,6.0
70082,2015,3.0
70083,2015,2.0
70084,2015,4.0
70085,2015,2.0
70086,2015,1.0
70087,2015,1.0
70088,2015,1.0
70089,2015,1.0
70090,2015,2.0
70091,2015,1.0
70092,2015,4.0
70093,2015,2.0
70094,2015,5.0
70095,2015,4.0
70096,2015,2.0
70097,2015,2.0
70098,2015,1.0
70099,2015,2.0
70100,2015,1.0
70101,2015,1.0
70102,2015,2.0
70103,2015,1.0
70104,2015,1.0
70105,2015,3.0
70106,2015,2.0
70107,2015,5.0
70108,2015,2.0
70109,2015,1.0
70110,2015,1.0
70111,2015,4.0
70112,2015,1.0
70113,2015,1.0
70117,2015,2.0
70121,2015,1.0
70122,2015,1.0
70123,2015,1.0
70124,2015,1.0
70125,2015,1.0
70126,2015,1.0
70127,2015,2.0
70190,2015,4.0
70191,2015,1.0
70207,2015,1.0
70390,2015,1.0
70392,2015,1.0
70395,2015,1.0
70398,2015,1.0
70399,2015,1.0
70400,2015,1.0
70401,2015,1.0
70402,2015,1.0
70403,2015,1.0
70404,2015,1.0
70413,2015,5.0
70423,2015,1.0
70424,2015,1.0
70425,2015,2.0
70426,2015,4.0
70427,2015,2.0
70428,2015,1.0
70429,2015,2.0
70430,2015,2.0
70431,2015,2.0
70432,2015,1.0
70433,2015,2.0
70438,2015,1.0
70441,2015,1.0
70449,2015,2.0
70451,2015,1.0
70452,2015,3.0
70453,2015,2.0
70454,2015,3.0
70455,2015,2.0
70457,2015,5.0
70459,2015,3.0
70460,2015,3.0
70461,2015,3.0
70462,2015,1.0
70463,2015,1.0
70464,2015,1.0
70465,2015,1.0
70466,2015,1.0
70467,2015,1.0
70468,2015,2.0
70470,2015,1.0
70471,2015,1.0
70474,2015,1.0
70475,2015,1.0
70476,2015,2.0
70478,2015,1.0
70479,2015,2.0
70481,2015,2.0
70482,2015,1.0
70483,2015,1.0
70484,2015,1.0
70485,2015,1.0
70486,2015,2.0
70487,2015,1.0
70489,2015,1.0
70490,2015,1.0
70491,2015,1.0
70492,2015,1.0
70493,2015,1.0
70494,2015,1.0
70495,2015,1.0
70496,2015,2.0
70497,2015,1.0
70498,2015,1.0
70499,2015,1.0
70500,2015,1.0
70501,2015,1.0
70502,2015,1.0
70503,2015,1.0
70504,2015,1.0
70508,2015,4.0
70511,2015,1.0
70513,2015,1.0
70520,2015,2.0
70527,2015,1.0
70530,2015,2.0
70531,2015,2.0
70536,2015,1.0
70537,2015,1.0
70539,2015,1.0
70540,2015,1.0
70546,2015,1.0
70553,2015,1.0
70555,2015,1.0
70564,2015,6.0
70576,2015,2.0
70577,2015,1.0
70586,2015,1.0
70587,2015,1.0
70589,2015,1.0
70590,2015,1.0
70592,2015,1.0
70593,2015,1.0
70595,2015,1.0
70596,2015,1.0
70597,2015,1.0
70598,2015,2.0
70600,2015,2.0
70601,2015,1.0
70602,2015,2.0
70603,2015,3.0
70604,2015,2.0
70605,2015,2.0
70606,2015,1.0
70607,2015,1.0
70608,2015,1.0
70610,2015,1.0
70614,2015,1.0
70615,2015,1.0
70616,2015,2.0
70617,2015,1.0
70618,2015,1.0
70619,2015,1.0
70621,2015,1.0
70622,2015,1.0
70623,2015,1.0
70624,2015,1.0
70625,2015,1.0
70626,2015,1.0
70627,2015,1.0
70628,2015,1.0
70629,2015,1.0
70630,2015,1.0
70631,2015,1.0
70632,2015,1.0
70633,2015,1.0
70634,2015,1.0
70637,2015,2.0
70638,2015,1.0
70639,2015,1.0
70640,2015,1.0
70641,2015,1.0
70642,2015,1.0
70643,2015,1.0
70647,2015,1.0
70659,2015,1.0
70660,2015,1.0
70663,2015,2.0
70668,2015,1.0
70670,2015,1.0
70671,2015,1.0
70672,2015,2.0
70673,2015,1.0
70674,2015,1.0
70675,2015,1.0
70676,2015,1.0
70677,2015,1.0
70678,2015,1.0
70679,2015,1.0
70680,2015,1.0
70681,2015,1.0
70682,2015,1.0
70683,2015,1.0
70684,2015,2.0
70685,2015,2.0
70686,2015,1.0
70688,2015,5.0
70689,2015,2.0
70690,2015,2.0
70691,2015,1.0
70692,2015,2.0
70693,2015,3.0
70694,2015,2.0
70695,2015,2.0
70696,2015,1.0
70697,2015,1.0
70698,2015,1.0
70699,2015,2.0
70700,2015,1.0
70708,2015,1.0
70709,2015,1.0
70710,2015,1.0
70711,2015,2.0
70712,2015,1.0
70713,2015,1.0
70714,2015,2.0
70715,2015,1.0
70718,2015,2.0
70719,2015,1.0
70720,2015,1.0
70721,2015,1.0
70723,2015,1.0
70724,2015,2.0
70725,2015,2.0
70726,2015,3.0
70727,2015,1.0
70728,2015,2.0
70730,2015,2.0
70731,2015,1.0
70732,2015,4.0
70733,2015,1.0
70734,2015,1.0
70735,2015,1.0
70783,2015,1.0
70784,2015,2.0
70785,2015,1.0
70786,2015,2.0
70787,2015,2.0
70791,2015,1.0
70800,2015,1.0
70803,2015,1.0
70804,2015,1.0
70805,2015,1.0
70806,2015,2.0
70807,2015,2.0
70808,2015,2.0
70809,2015,1.0
70810,2015,2.0
70811,2015,2.0
70813,2015,2.0
70814,2015,2.0
70818,2015,2.0
70820,2015,2.0
70821,2015,2.0
70822,2015,1.0
70823,2015,1.0
70824,2015,1.0
70826,2015,1.0
70827,2015,1.0
70828,2015,1.0
70830,2015,2.0
70831,2015,1.0
70832,2015,1.0
70833,2015,2.0
70834,2015,1.0
70835,2015,3.0
70836,2015,1.0
70837,2015,1.0
70838,2015,1.0
70839,2015,1.0
70840,2015,1.0
70841,2015,1.0
70842,2015,1.0
70843,2015,2.0
70844,2015,2.0
70848,2015,4.0
70849,2015,1.0
70850,2015,1.0
70851,2015,1.0
70852,2015,3.0
70853,2015,1.0
70854,2015,6.0
70855,2015,1.0
70856,2015,2.0
70859,2015,1.0
70861,2015,1.0
70862,2015,1.0
70863,2015,1.0
70869,2015,1.0
70870,2015,1.0
70871,2015,1.0
70880,2015,1.0
70881,2015,2.0
70884,2015,1.0
70887,2015,1.0
70888,2015,1.0
70889,2015,1.0
70890,2015,1.0
70892,2015,1.0
70893,2015,1.0
70894,2015,1.0
70895,2015,2.0
70896,2015,1.0
70897,2015,1.0
70900,2015,1.0
70901,2015,1.0
70902,2015,1.0
70903,2015,1.0
70904,2015,1.0
70905,2015,2.0
70906,2015,1.0
70907,2015,1.0
70908,2015,2.0
70909,2015,2.0
70910,2015,2.0
70911,2015,1.0
70912,2015,1.0
70913,2015,1.0
70915,2015,1.0
70916,2015,1.0
70917,2015,1.0
70918,2015,1.0
70919,2015,1.0
70925,2015,2.0
70926,2015,1.0
70927,2015,2.0
70928,2015,2.0
70929,2015,1.0
70936,2015,3.0
70937,2015,1.0
70938,2015,1.0
70939,2015,1.0
70940,2015,3.0
70941,2015,1.0
70942,2015,1.0
70943,2015,2.0
70944,2015,2.0
70945,2015,3.0
70946,2015,2.0
70949,2015,2.0
70951,2015,1.0
70952,2015,2.0
70957,2015,2.0
70958,2015,2.0
70959,2015,2.0
70960,2015,1.0
70961,2015,1.0
70962,2015,2.0
70963,2015,1.0
70964,2015,1.0
70965,2015,4.0
70968,2015,1.0
70970,2015,1.0
70974,2015,1.0
70975,2015,6.0
70981,2015,1.0
70982,2015,1.0
70984,2015,2.0
70985,2015,1.0
70986,2015,1.0
70987,2015,2.0
70988,2015,2.0
70989,2015,1.0
70990,2015,2.0
70991,2015,2.0
70992,2015,2.0
70993,2015,2.0
70996,2015,1.0
71000,2015,1.0
71001,2015,1.0
71002,2015,1.0
71003,2015,1.0
71004,2015,1.0
71005,2015,1.0
71006,2015,1.0
71007,2015,1.0
71008,2015,1.0
71009,2015,1.0
71011,2015,1.0
71013,2015,1.0
71014,2015,1.0
71015,2015,1.0
71017,2015,1.0
71019,2015,1.0
71020,2015,1.0
71021,2015,1.0
71022,2015,1.0
71023,2015,1.0
71024,2015,1.0
71025,2015,1.0
71026,2015,1.0
71027,2015,1.0
71028,2015,1.0
71029,2015,1.0
71030,2015,1.0
71031,2015,1.0
71032,2015,1.0
71033,2015,1.0
71034,2015,1.0
71035,2015,1.0
71036,2015,1.0
71038,2015,2.0
71039,2015,1.0
71041,2015,1.0
71057,2015,1.0
71058,2015,2.0
71059,2015,2.0
71064,2015,1.0
71067,2015,2.0
71068,2015,1.0
71069,2015,1.0
71071,2015,2.0
71072,2015,2.0
71074,2015,1.0
71075,2015,1.0
71076,2015,1.0
71077,2015,1.0
71078,2015,1.0
71079,2015,1.0
71080,2015,1.0
71081,2015,1.0
71082,2015,1.0
71083,2015,2.0
71084,2015,1.0
71091,2015,1.0
71094,2015,6.0
71095,2015,2.0
71096,2015,1.0
71097,2015,1.0
71098,2015,2.0
71102,2015,1.0
71103,2015,2.0
71104,2015,2.0
71105,2015,1.0
71107,2015,2.0
71108,2015,1.0
71109,2015,2.0
71110,2015,1.0
71162,2015,2.0
71163,2015,1.0
71164,2015,1.0
71166,2015,6.0
71171,2015,2.0
71174,2015,1.0
71175,2015,3.0
71176,2015,1.0
71178,2015,1.0
71180,2015,1.0
71181,2015,1.0
71182,2015,1.0
71183,2015,1.0
71184,2015,2.0
71185,2015,2.0
71187,2015,1.0
71203,2015,2.0
71205,2015,2.0
71206,2015,2.0
71207,2015,1.0
71208,2015,1.0
71209,2015,1.0
71210,2015,2.0
71211,2015,1.0
71215,2015,3.0
71216,2015,3.0
71241,2015,1.0
71244,2015,1.0
71246,2015,1.0
71247,2015,1.0
71248,2015,1.0
71250,2015,2.0
71252,2015,2.0
71255,2015,3.0
71257,2015,1.0
71258,2015,3.0
71259,2015,2.0
71264,2015,1.0
71265,2015,1.0
71266,2015,1.0
71268,2015,3.0
71269,2015,1.0
71270,2015,1.0
71271,2015,1.0
71272,2015,1.0
71274,2015,2.0
71275,2015,2.0
71277,2015,1.0
71306,2015,1.0
71307,2015,1.0
71308,2015,2.0
71310,2015,1.0
71311,2015,1.0
71312,2015,1.0
71313,2015,1.0
71314,2015,1.0
71315,2015,2.0
71328,2015,3.0
71330,2015,5.0
71333,2015,2.0
71341,2015,12.0
71342,2015,1.0
71358,2015,4.0
71359,2015,2.0
71360,2015,3.0
71369,2015,5.0
71370,2015,1.0
71371,2015,4.0
71372,2015,1.0
71373,2015,2.0
71382,2015,1.0
71383,2015,2.0
71384,2015,2.0
71385,2015,1.0
71392,2015,1.0
71394,2015,1.0
71400,2015,1.0
71403,2015,1.0
71411,2015,1.0
71433,2015,2.0
71434,2015,1.0
71435,2015,1.0
71436,2015,1.0
71437,2015,1.0
71447,2015,1.0
71448,2015,1.0
71451,2015,1.0
71455,2015,1.0
71457,2015,1.0
71461,2015,1.0
71464,2015,2.0
71473,2015,1.0
71557,2015,5.0
71638,2015,1.0
71640,2015,1.0
71641,2015,1.0
71646,2015,1.0
71650,2015,2.0
71651,2015,1.0
71652,2015,1.0
71654,2015,1.0
71677,2015,1.0
71678,2015,1.0
71680,2015,1.0
71682,2015,2.0
71695,2015,1.0
71696,2015,1.0
71699,2015,3.0
71713,2015,7.0
71714,2015,2.0
71715,2015,4.0
71721,2015,2.0
71723,2015,1.0
71724,2015,1.0
71728,2015,1.0
71729,2015,1.0
71730,2015,1.0
71731,2015,2.0
71732,2015,1.0
71733,2015,2.0
71734,2015,1.0
71735,2015,4.0
71736,2015,2.0
71737,2015,1.0
71748,2015,1.0
71827,2015,2.0
71851,2015,1.0
71852,2015,2.0
71853,2015,1.0
71854,2015,1.0
71855,2015,1.0
71902,2015,1.0
71903,2015,2.0
71904,2015,2.0
71905,2015,1.0
71906,2015,1.0
71907,2015,1.0
71908,2015,2.0
71923,2015,2.0
71924,2015,2.0
71925,2015,4.0
71927,2015,2.0
71928,2015,2.0
71930,2015,2.0
71931,2015,2.0
71936,2015,2.0
71937,2015,2.0
71941,2015,2.0
72129,2015,4.0
72152,2015,4.0
72168,2015,2.0
72169,2015,1.0
72177,2015,6.0
72178,2015,7.0
72179,2015,4.0
72180,2015,4.0
72181,2015,2.0
72182,2015,1.0
72183,2015,2.0
72194,2015,1.0
72229,2015,8.0
72230,2015,1.0
72232,2015,7.0
72234,2015,2.0
72249,2015,4.0
72288,2015,2.0
72314,2015,1.0
72315,2015,1.0
72362,2015,1.0
72386,2015,2.0
72432,2015,1.0
72433,2015,4.0
72434,2015,1.0
72474,2015,4.0
72476,2015,2.0
72477,2015,1.0
72478,2015,6.0
72586,2015,1.0
72587,2015,1.0
72588,2015,2.0
72589,2015,1.0
72595,2015,5.0
72596,2015,1.0
72597,2015,1.0
72598,2015,1.0
72599,2015,1.0
72600,2015,1.0
72601,2015,1.0
72602,2015,2.0
72603,2015,1.0
72604,2015,1.0
72606,2015,3.0
72608,2015,1.0
72613,2015,3.0
72615,2015,1.0
72619,2015,1.0
72764,2015,20.0
72825,2015,2.0
72826,2015,2.0
72827,2015,2.0
72832,2015,1.0
72834,2015,2.0
72838,2015,5.0
72839,2015,1.0
72840,2015,1.0
72841,2015,2.0
72848,2015,2.0
72849,2015,2.0
72851,2015,2.0
72852,2015,1.0
72855,2015,1.0
72862,2015,2.0
72863,2015,2.0
72864,2015,2.0
72865,2015,1.0
72866,2015,1.0
72870,2015,1.0
72874,2015,3.0
72924,2015,6.0
72927,2015,2.0
72936,2015,2.0
72940,2015,1.0
72941,2015,2.0
72947,2015,1.0
72971,2015,1.0
72973,2015,1.0
72983,2015,1.0
72984,2015,1.0
72986,2015,1.0
72988,2015,1.0
72992,2015,1.0
72993,2015,1.0
73000,2015,1.0
73003,2015,4.0
73007,2015,9.0
73054,2015,3.0
73072,2015,2.0
73076,2015,2.0
73080,2015,1.0
73084,2015,1.0
73087,2015,2.0
73089,2015,1.0
73091,2015,2.0
73093,2015,1.0
73117,2015,2.0
73118,2015,2.0
73124,2015,3.0
73139,2015,4.0
73141,2015,1.0
73142,2015,1.0
73143,2015,1.0
73233,2015,1.0
73236,2015,1.0
73238,2015,1.0
73239,2015,1.0
73240,2015,1.0
73241,2015,2.0
73244,2015,2.0
73247,2015,2.0
73251,2015,1.0
73252,2015,1.0
73253,2015,2.0
73255,2015,2.0
73273,2015,1.0
73278,2015,1.0
73313,2015,2.0
73323,2015,1.0
73333,2015,1.0
73334,2015,1.0
73344,2015,1.0
73377,2015,1.0
73388,2015,2.0
73389,2015,6.0
73392,2015,1.0
73415,2015,2.0
73466,2015,2.0
73519,2015,1.0
73520,2015,4.0
73549,2015,1.0
73587,2015,1.0
73591,2015,1.0
73592,2015,2.0
73597,2015,1.0
73599,2015,1.0
73601,2015,1.0
73605,2015,1.0
73609,2015,1.0
73614,2015,1.0
73616,2015,1.0
73622,2015,1.0
73623,2015,2.0
73625,2015,1.0
73626,2015,2.0
73634,2015,1.0
73635,2015,1.0
73636,2015,1.0
73639,2015,10.0
73640,2015,1.0
73644,2015,1.0
73645,2015,1.0
73646,2015,1.0
73654,2015,1.0
73657,2015,1.0
73668,2015,1.0
73672,2015,1.0
73674,2015,1.0
73675,2015,1.0
73676,2015,4.0
73677,2015,3.0
73679,2015,4.0
73682,2015,1.0
73694,2015,1.0
73695,2015,1.0
73699,2015,1.0
73701,2015,1.0
73702,2015,4.0
73704,2015,4.0
73705,2015,4.0
73706,2015,4.0
73708,2015,1.0
73709,2015,1.0
73710,2015,2.0
73711,2015,1.0
73712,2015,1.0
73714,2015,2.0
73716,2015,1.0
73719,2015,3.0
73724,2015,3.0
73725,2015,4.0
73726,2015,1.0
73728,2015,1.0
73729,2015,1.0
73730,2015,1.0
73731,2015,9.0
73735,2015,1.0
73750,2015,4.0
73846,2015,1.0
73848,2015,2.0
73849,2015,1.0
73851,2015,3.0
73852,2015,3.0
73853,2015,1.0
73854,2015,1.0
73855,2015,1.0
73856,2015,2.0
73858,2015,3.0
73859,2015,1.0
73862,2015,1.0
73863,2015,1.0
73864,2015,4.0
73865,2015,1.0
73866,2015,1.0
73871,2015,1.0
73872,2015,3.0
73873,2015,4.0
73874,2015,3.0
73875,2015,1.0
73877,2015,1.0
73888,2015,1.0
73893,2015,6.0
73894,2015,4.0
73898,2015,1.0
73899,2015,1.0
73900,2015,3.0
73902,2015,10.0
73903,2015,9.0
73907,2015,1.0
73914,2015,5.0
73916,2015,1.0
73920,2015,1.0
73922,2015,1.0
73934,2015,1.0
73935,2015,1.0
73936,2015,1.0
73937,2015,1.0
73938,2015,1.0
73939,2015,1.0
73940,2015,1.0
73942,2015,1.0
73953,2015,1.0
73957,2015,1.0
73961,2015,1.0
73962,2015,1.0
73963,2015,1.0
73964,2015,1.0
73965,2015,1.0
73966,2015,1.0
73967,2015,1.0
73968,2015,1.0
73969,2015,1.0
73993,2015,1.0
74020,2015,1.0
74023,2015,1.0
74024,2015,1.0
74027,2015,6.0
74035,2015,1.0
