,Year,EVSE_Count
211940,2017,2.0
211945,2017,1.0
211959,2017,1.0
211961,2017,1.0
211968,2017,2.0
211969,2017,1.0
211970,2017,1.0
211990,2017,1.0
211993,2017,1.0
211997,2017,1.0
212008,2017,2.0
212011,2017,1.0
212028,2017,2.0
212034,2017,1.0
212035,2017,1.0
212036,2017,1.0
212041,2017,1.0
212057,2017,1.0
212058,2017,1.0
212068,2017,2.0
212088,2017,1.0
212106,2017,2.0
212109,2017,2.0
212227,2017,1.0
212228,2017,1.0
212250,2017,2.0
212260,2017,2.0
212271,2017,1.0
212285,2017,2.0
212292,2017,2.0
212294,2017,2.0
212312,2017,2.0
212332,2017,2.0
212338,2017,2.0
212343,2017,2.0
212384,2017,2.0
212396,2017,2.0
212446,2017,2.0
212451,2017,2.0
212481,2017,2.0
212544,2017,2.0
212686,2017,2.0
212697,2017,2.0
212699,2017,2.0
212752,2017,2.0
212753,2017,4.0
212789,2017,2.0
212830,2017,10.0
212831,2017,6.0
212842,2017,12.0
212843,2017,8.0
212844,2017,8.0
212845,2017,5.0
212850,2017,5.0
212851,2017,10.0
212852,2017,8.0
212853,2017,8.0
212854,2017,8.0
212855,2017,8.0
212856,2017,10.0
212857,2017,4.0
212858,2017,12.0
212869,2017,2.0
212876,2017,2.0
212904,2017,8.0
212928,2017,2.0
212929,2017,2.0
212930,2017,2.0
212932,2017,2.0
212936,2017,1.0
212937,2017,2.0
212942,2017,6.0
212948,2017,2.0
212980,2017,1.0
212990,2017,1.0
213016,2017,6.0
213017,2017,8.0
213018,2017,6.0
213019,2017,6.0
213022,2017,6.0
213026,2017,6.0
213029,2017,4.0
213054,2017,2.0
213060,2017,8.0
213076,2017,4.0
213077,2017,8.0
213088,2017,8.0
213147,2017,8.0
213149,2017,8.0
213152,2017,4.0
213153,2017,6.0
213154,2017,6.0
213162,2017,1.0
213166,2017,4.0
213167,2017,6.0
213168,2017,6.0
213178,2017,6.0
213181,2017,8.0
213198,2017,8.0
213214,2017,6.0
213223,2017,5.0
213225,2017,6.0
213226,2017,6.0
213227,2017,4.0
213228,2017,4.0
213233,2017,6.0
213235,2017,6.0
213236,2017,6.0
213237,2017,4.0
213252,2017,1.0
213263,2017,2.0
213282,2017,2.0
213467,2017,1.0
213468,2017,1.0
213503,2017,1.0
213506,2017,1.0
213520,2017,1.0
213571,2017,4.0
213572,2017,4.0
213573,2017,6.0
213574,2017,6.0
213575,2017,4.0
213576,2017,4.0
213577,2017,4.0
213578,2017,4.0
213579,2017,4.0
213580,2017,6.0
213582,2017,6.0
213583,2017,4.0
213584,2017,4.0
213585,2017,4.0
213586,2017,6.0
213587,2017,6.0
213588,2017,6.0
213589,2017,8.0
213590,2017,3.0
213591,2017,1.0
213598,2017,1.0
213599,2017,1.0
213614,2017,1.0
213646,2017,1.0
213652,2017,8.0
213653,2017,6.0
213654,2017,8.0
213660,2017,1.0
213662,2017,1.0
213720,2017,6.0
213721,2017,4.0
213757,2017,1.0
213761,2017,2.0
213762,2017,4.0
213763,2017,8.0
213792,2017,1.0
213816,2017,1.0
213824,2017,2.0
213835,2017,2.0
213848,2017,1.0
213857,2017,1.0
213858,2017,8.0
213859,2017,4.0
213860,2017,6.0
213861,2017,4.0
213869,2017,1.0
213871,2017,1.0
213873,2017,1.0
213875,2017,1.0
213876,2017,1.0
213877,2017,1.0
213888,2017,1.0
213891,2017,1.0
213902,2017,2.0
213912,2017,1.0
213915,2017,1.0
213922,2017,1.0
213928,2017,4.0
213929,2017,4.0
213930,2017,4.0
213931,2017,4.0
213932,2017,4.0
213939,2017,2.0
213942,2017,4.0
213943,2017,6.0
213949,2017,1.0
213950,2017,1.0
213951,2017,1.0
213958,2017,1.0
213979,2017,1.0
213981,2017,1.0
213983,2017,1.0
213984,2017,1.0
213985,2017,1.0
213987,2017,1.0
214039,2017,1.0
214041,2017,3.0
214043,2017,1.0
214045,2017,7.0
214046,2017,6.0
214079,2017,1.0
214090,2017,1.0
214101,2017,1.0
214110,2017,7.0
214111,2017,4.0
214112,2017,6.0
214113,2017,8.0
214114,2017,4.0
214117,2017,1.0
214123,2017,1.0
214145,2017,2.0
214158,2017,2.0
214159,2017,1.0
214170,2017,2.0
214179,2017,2.0
214180,2017,2.0
214184,2017,8.0
214185,2017,8.0
214205,2017,2.0
214258,2017,1.0
214308,2017,1.0
214309,2017,1.0
214317,2017,1.0
214318,2017,6.0
214319,2017,6.0
214320,2017,6.0
214321,2017,6.0
214322,2017,4.0
214352,2017,2.0
214353,2017,2.0
214354,2017,2.0
214356,2017,2.0
214390,2017,6.0
214391,2017,6.0
214392,2017,8.0
214435,2017,4.0
214444,2017,2.0
214451,2017,1.0
214470,2017,4.0
214474,2017,1.0
214493,2017,1.0
214501,2017,2.0
214527,2017,5.0
214528,2017,4.0
214529,2017,6.0
214539,2017,2.0
214541,2017,2.0
214542,2017,2.0
214543,2017,2.0
214544,2017,2.0
214545,2017,2.0
214546,2017,2.0
214563,2017,1.0
214607,2017,6.0
214608,2017,6.0
214609,2017,8.0
214624,2017,1.0
214633,2017,2.0
214636,2017,2.0
214689,2017,1.0
214702,2017,2.0
214703,2017,2.0
214704,2017,2.0
214705,2017,2.0
214706,2017,2.0
214707,2017,2.0
214708,2017,2.0
214709,2017,2.0
214710,2017,6.0
214716,2017,1.0
214728,2017,1.0
214729,2017,1.0
214734,2017,1.0
214735,2017,1.0
214750,2017,2.0
214754,2017,2.0
214794,2017,1.0
214808,2017,1.0
214821,2017,1.0
214858,2017,1.0
214880,2017,1.0
214910,2017,2.0
214949,2017,6.0
214950,2017,10.0
214951,2017,8.0
214952,2017,4.0
214953,2017,8.0
214954,2017,8.0
214992,2017,1.0
214993,2017,1.0
215004,2017,1.0
215066,2017,1.0
215088,2017,2.0
215125,2017,1.0
215135,2017,2.0
215137,2017,2.0
215140,2017,1.0
215188,2017,1.0
215197,2017,2.0
215207,2017,1.0
215228,2017,1.0
215230,2017,2.0
215231,2017,2.0
215232,2017,2.0
215233,2017,2.0
215234,2017,2.0
215235,2017,2.0
215236,2017,2.0
215237,2017,2.0
215238,2017,2.0
215250,2017,1.0
215275,2017,2.0
215276,2017,2.0
215297,2017,2.0
215298,2017,1.0
215299,2017,1.0
215317,2017,1.0
215345,2017,6.0
215346,2017,6.0
215349,2017,6.0
215350,2017,10.0
215351,2017,12.0
215352,2017,8.0
215353,2017,12.0
215354,2017,6.0
215355,2017,8.0
215356,2017,5.0
215357,2017,8.0
215358,2017,6.0
215359,2017,6.0
215360,2017,10.0
215361,2017,4.0
215362,2017,8.0
215363,2017,8.0
215364,2017,8.0
215365,2017,8.0
215366,2017,6.0
215367,2017,6.0
215368,2017,8.0
215369,2017,8.0
215370,2017,4.0
215371,2017,6.0
215372,2017,6.0
215373,2017,4.0
215374,2017,8.0
215375,2017,8.0
215376,2017,8.0
215384,2017,2.0
215390,2017,2.0
215433,2017,1.0
215434,2017,1.0
215436,2017,2.0
215445,2017,2.0
215479,2017,2.0
215480,2017,2.0
215481,2017,2.0
215489,2017,1.0
215490,2017,1.0
215501,2017,2.0
215502,2017,2.0
215504,2017,6.0
215506,2017,2.0
215515,2017,1.0
215517,2017,2.0
215518,2017,2.0
215553,2017,6.0
215554,2017,6.0
215571,2017,2.0
215572,2017,2.0
215573,2017,2.0
215574,2017,2.0
215575,2017,2.0
215576,2017,2.0
215577,2017,2.0
215578,2017,2.0
215579,2017,2.0
215580,2017,2.0
215581,2017,2.0
215584,2017,1.0
215586,2017,4.0
215587,2017,8.0
215588,2017,4.0
215589,2017,10.0
215590,2017,8.0
215591,2017,6.0
215592,2017,8.0
215593,2017,6.0
215594,2017,6.0
215595,2017,8.0
215596,2017,6.0
215597,2017,4.0
215598,2017,8.0
215599,2017,6.0
215600,2017,8.0
215601,2017,8.0
215620,2017,1.0
215637,2017,1.0
215639,2017,2.0
215645,2017,1.0
215646,2017,1.0
215647,2017,1.0
215648,2017,1.0
215649,2017,1.0
215651,2017,1.0
215652,2017,1.0
215653,2017,1.0
215654,2017,1.0
215655,2017,1.0
215656,2017,1.0
215657,2017,1.0
215659,2017,1.0
215661,2017,1.0
215662,2017,1.0
215702,2017,1.0
215811,2017,1.0
215842,2017,2.0
215843,2017,2.0
215851,2017,2.0
215858,2017,2.0
215860,2017,2.0
215868,2017,1.0
215918,2017,1.0
215930,2017,6.0
215931,2017,2.0
215932,2017,2.0
215933,2017,2.0
215934,2017,2.0
215950,2017,1.0
215962,2017,2.0
215963,2017,2.0
215966,2017,2.0
216063,2017,2.0
216074,2017,2.0
216082,2017,2.0
216083,2017,2.0
216084,2017,2.0
216085,2017,2.0
216086,2017,8.0
216087,2017,4.0
216088,2017,8.0
216089,2017,4.0
216090,2017,6.0
216091,2017,6.0
216092,2017,8.0
216093,2017,6.0
216094,2017,5.0
216095,2017,4.0
216096,2017,6.0
216097,2017,8.0
216098,2017,8.0
216099,2017,8.0
216100,2017,6.0
216101,2017,6.0
216102,2017,6.0
216103,2017,10.0
216104,2017,6.0
216105,2017,6.0
216212,2017,2.0
216213,2017,2.0
216214,2017,2.0
216217,2017,2.0
216218,2017,2.0
216268,2017,3.0
216273,2017,2.0
216285,2017,1.0
216297,2017,2.0
216302,2017,1.0
216338,2017,2.0
216374,2017,2.0
216375,2017,2.0
216380,2017,2.0
216381,2017,2.0
216382,2017,2.0
216383,2017,2.0
216392,2017,2.0
216410,2017,2.0
216411,2017,2.0
216412,2017,2.0
216413,2017,2.0
216414,2017,2.0
216415,2017,2.0
216416,2017,2.0
216417,2017,2.0
216418,2017,2.0
216419,2017,2.0
216420,2017,2.0
216421,2017,2.0
216422,2017,2.0
216423,2017,2.0
216424,2017,2.0
216425,2017,2.0
216426,2017,2.0
216427,2017,2.0
216428,2017,2.0
216429,2017,2.0
216430,2017,2.0
216431,2017,2.0
216432,2017,2.0
216433,2017,2.0
216434,2017,2.0
216435,2017,2.0
216436,2017,2.0
216437,2017,2.0
216438,2017,2.0
216439,2017,2.0
216440,2017,2.0
216441,2017,2.0
216442,2017,2.0
216443,2017,1.0
216444,2017,1.0
216445,2017,2.0
216446,2017,2.0
216447,2017,2.0
216448,2017,2.0
216449,2017,2.0
216450,2017,2.0
216451,2017,2.0
216452,2017,2.0
216453,2017,2.0
216454,2017,2.0
216455,2017,2.0
216456,2017,2.0
216457,2017,2.0
216458,2017,2.0
216459,2017,2.0
216460,2017,2.0
216461,2017,2.0
216462,2017,2.0
216463,2017,2.0
216464,2017,2.0
216465,2017,2.0
216466,2017,1.0
216467,2017,1.0
216468,2017,1.0
216469,2017,1.0
216470,2017,2.0
216471,2017,2.0
216472,2017,2.0
216473,2017,2.0
216474,2017,2.0
216475,2017,2.0
216477,2017,2.0
216483,2017,8.0
216502,2017,2.0
216504,2017,1.0
216598,2017,2.0
216612,2017,4.0
216613,2017,4.0
216614,2017,4.0
216642,2017,1.0
216644,2017,2.0
216645,2017,1.0
216679,2017,2.0
216680,2017,2.0
216681,2017,2.0
216682,2017,2.0
216687,2017,2.0
216688,2017,2.0
216811,2017,1.0
216812,2017,1.0
216824,2017,8.0
216846,2017,1.0
216852,2017,2.0
216853,2017,1.0
216860,2017,2.0
216876,2017,2.0
216877,2017,2.0
216878,2017,8.0
216879,2017,6.0
216880,2017,8.0
216888,2017,2.0
216894,2017,1.0
216897,2017,2.0
216898,2017,2.0
216899,2017,2.0
216900,2017,2.0
216909,2017,2.0
216910,2017,2.0
216946,2017,1.0
216947,2017,2.0
216949,2017,1.0
216951,2017,1.0
216953,2017,1.0
216955,2017,1.0
216956,2017,1.0
216957,2017,1.0
216958,2017,2.0
216961,2017,2.0
216963,2017,1.0
216964,2017,1.0
216966,2017,1.0
216967,2017,1.0
216968,2017,2.0
216969,2017,1.0
216971,2017,1.0
216973,2017,1.0
216975,2017,1.0
216976,2017,1.0
216977,2017,2.0
216978,2017,1.0
216979,2017,1.0
216980,2017,1.0
216981,2017,1.0
216982,2017,1.0
216983,2017,2.0
216984,2017,1.0
216986,2017,1.0
216987,2017,2.0
216992,2017,1.0
216993,2017,1.0
216994,2017,1.0
216996,2017,1.0
216997,2017,1.0
216998,2017,1.0
216999,2017,1.0
217002,2017,1.0
217003,2017,1.0
217004,2017,1.0
217005,2017,1.0
217006,2017,1.0
217007,2017,1.0
217010,2017,1.0
217011,2017,1.0
217012,2017,1.0
217013,2017,1.0
217014,2017,1.0
217015,2017,1.0
217016,2017,2.0
217017,2017,2.0
217018,2017,1.0
217020,2017,2.0
217022,2017,1.0
217024,2017,1.0
217026,2017,1.0
217027,2017,1.0
217028,2017,1.0
217029,2017,1.0
217030,2017,1.0
217031,2017,1.0
217032,2017,1.0
217037,2017,2.0
217038,2017,1.0
217040,2017,1.0
217041,2017,1.0
217042,2017,1.0
217043,2017,1.0
217044,2017,1.0
217046,2017,1.0
217048,2017,1.0
217049,2017,1.0
217050,2017,1.0
217051,2017,1.0
217052,2017,1.0
217053,2017,1.0
217054,2017,1.0
217055,2017,1.0
217056,2017,1.0
217057,2017,2.0
217059,2017,1.0
217060,2017,1.0
217061,2017,2.0
217062,2017,1.0
217063,2017,1.0
217064,2017,1.0
217065,2017,1.0
217066,2017,1.0
217067,2017,1.0
217068,2017,1.0
217069,2017,1.0
217070,2017,1.0
217073,2017,1.0
217076,2017,1.0
217078,2017,1.0
217079,2017,1.0
217081,2017,1.0
217082,2017,2.0
217083,2017,1.0
217084,2017,1.0
217085,2017,1.0
217086,2017,1.0
217088,2017,1.0
217089,2017,1.0
217090,2017,1.0
217091,2017,1.0
217092,2017,1.0
217094,2017,1.0
217096,2017,1.0
217097,2017,1.0
217098,2017,1.0
217099,2017,1.0
217100,2017,1.0
217102,2017,1.0
217105,2017,1.0
217106,2017,1.0
217107,2017,1.0
217108,2017,1.0
217109,2017,1.0
217110,2017,2.0
217111,2017,1.0
217112,2017,1.0
217113,2017,1.0
217114,2017,1.0
217115,2017,1.0
217116,2017,1.0
217117,2017,1.0
217118,2017,2.0
217119,2017,1.0
217120,2017,1.0
217121,2017,1.0
217122,2017,1.0
217125,2017,1.0
217127,2017,1.0
217128,2017,1.0
217129,2017,1.0
217130,2017,1.0
217131,2017,1.0
217132,2017,1.0
217133,2017,1.0
217134,2017,1.0
217135,2017,1.0
217136,2017,1.0
217137,2017,1.0
217138,2017,1.0
217139,2017,1.0
217140,2017,1.0
217141,2017,1.0
217142,2017,1.0
217143,2017,1.0
217144,2017,1.0
217145,2017,1.0
217147,2017,1.0
217148,2017,1.0
217149,2017,1.0
217150,2017,1.0
217151,2017,1.0
217152,2017,1.0
217153,2017,1.0
217154,2017,1.0
217155,2017,1.0
217156,2017,1.0
217157,2017,1.0
217158,2017,1.0
217159,2017,1.0
217160,2017,1.0
217161,2017,1.0
217162,2017,1.0
217164,2017,1.0
217165,2017,2.0
217166,2017,1.0
217167,2017,2.0
217168,2017,1.0
217169,2017,1.0
217170,2017,2.0
217171,2017,1.0
217174,2017,1.0
217179,2017,2.0
217189,2017,1.0
217198,2017,2.0
217203,2017,1.0
217219,2017,1.0
217223,2017,2.0
217229,2017,6.0
217230,2017,6.0
217234,2017,2.0
217273,2017,1.0
217281,2017,6.0
217297,2017,2.0
217301,2017,2.0
217315,2017,4.0
217318,2017,1.0
217323,2017,2.0
217324,2017,2.0
217330,2017,2.0
217348,2017,1.0
217349,2017,1.0
217374,2017,1.0
217381,2017,1.0
217408,2017,2.0
217409,2017,1.0
217412,2017,8.0
217426,2017,8.0
217427,2017,6.0
217428,2017,12.0
217429,2017,12.0
217430,2017,8.0
217431,2017,6.0
217432,2017,8.0
217433,2017,8.0
217434,2017,8.0
217435,2017,4.0
217436,2017,8.0
217437,2017,8.0
217438,2017,4.0
217439,2017,4.0
217440,2017,8.0
217441,2017,8.0
217442,2017,8.0
217443,2017,6.0
217444,2017,8.0
217445,2017,8.0
217446,2017,8.0
217447,2017,6.0
217448,2017,8.0
217449,2017,4.0
217450,2017,4.0
217457,2017,2.0
217507,2017,1.0
217508,2017,1.0
217573,2017,1.0
217576,2017,1.0
217583,2017,1.0
217586,2017,4.0
217590,2017,2.0
217614,2017,4.0
217622,2017,1.0
217684,2017,2.0
217690,2017,1.0
217691,2017,1.0
217692,2017,1.0
217695,2017,1.0
217712,2017,1.0
217716,2017,2.0
217747,2017,1.0
217769,2017,2.0
217791,2017,1.0
217808,2017,1.0
217822,2017,1.0
217842,2017,2.0
217850,2017,1.0
217851,2017,1.0
217871,2017,1.0
217873,2017,2.0
217874,2017,2.0
217875,2017,1.0
217885,2017,1.0
217886,2017,1.0
217887,2017,2.0
217888,2017,1.0
217889,2017,1.0
217890,2017,1.0
217891,2017,1.0
217892,2017,1.0
217893,2017,1.0
217894,2017,1.0
217895,2017,1.0
217898,2017,2.0
217906,2017,2.0
217907,2017,1.0
217908,2017,1.0
217913,2017,1.0
217915,2017,2.0
217916,2017,2.0
217917,2017,1.0
217918,2017,1.0
217919,2017,2.0
217923,2017,2.0
217924,2017,1.0
217930,2017,2.0
217978,2017,1.0
217981,2017,1.0
217982,2017,2.0
217988,2017,2.0
217989,2017,1.0
217998,2017,1.0
218007,2017,1.0
218011,2017,8.0
218012,2017,8.0
218013,2017,2.0
218019,2017,2.0
218026,2017,1.0
218027,2017,1.0
218043,2017,1.0
218044,2017,1.0
218047,2017,1.0
218065,2017,1.0
218069,2017,1.0
218071,2017,1.0
218206,2017,6.0
218207,2017,10.0
218208,2017,6.0
218209,2017,8.0
218210,2017,8.0
218211,2017,8.0
218212,2017,6.0
218213,2017,8.0
218214,2017,8.0
218215,2017,8.0
218216,2017,8.0
218217,2017,8.0
218218,2017,6.0
218219,2017,8.0
218220,2017,6.0
218221,2017,8.0
218227,2017,1.0
218228,2017,1.0
218233,2017,1.0
218235,2017,1.0
218240,2017,1.0
218244,2017,1.0
218245,2017,8.0
218251,2017,2.0
218262,2017,1.0
218277,2017,1.0
218278,2017,1.0
218279,2017,1.0
218280,2017,1.0
218310,2017,2.0
218384,2017,1.0
218385,2017,1.0
218423,2017,4.0
218449,2017,6.0
218477,2017,2.0
218478,2017,1.0
218479,2017,1.0
218481,2017,4.0
218484,2017,1.0
218485,2017,2.0
218486,2017,1.0
218487,2017,1.0
218488,2017,2.0
218512,2017,1.0
218516,2017,2.0
218520,2017,1.0
218535,2017,1.0
218536,2017,1.0
218545,2017,1.0
218546,2017,1.0
218547,2017,1.0
218591,2017,1.0
218594,2017,1.0
218595,2017,1.0
218612,2017,2.0
218620,2017,8.0
218640,2017,2.0
218642,2017,2.0
218643,2017,2.0
218658,2017,2.0
218659,2017,6.0
218660,2017,6.0
218667,2017,2.0
218669,2017,2.0
218672,2017,2.0
218687,2017,1.0
218836,2017,2.0
218864,2017,1.0
218881,2017,1.0
218888,2017,1.0
218899,2017,1.0
218917,2017,1.0
218918,2017,2.0
218919,2017,1.0
218920,2017,2.0
218924,2017,2.0
218927,2017,1.0
218928,2017,1.0
218929,2017,1.0
218930,2017,1.0
218931,2017,1.0
218932,2017,1.0
218933,2017,1.0
218934,2017,1.0
218935,2017,1.0
218936,2017,1.0
218937,2017,1.0
218938,2017,1.0
218939,2017,1.0
218940,2017,1.0
218941,2017,1.0
218942,2017,1.0
218943,2017,1.0
218944,2017,1.0
218945,2017,1.0
218946,2017,1.0
218947,2017,1.0
218948,2017,1.0
218949,2017,1.0
218950,2017,1.0
218951,2017,1.0
218952,2017,1.0
218953,2017,1.0
218954,2017,1.0
218955,2017,1.0
218957,2017,1.0
218958,2017,1.0
218959,2017,1.0
218960,2017,1.0
218961,2017,1.0
218962,2017,1.0
218963,2017,1.0
218964,2017,1.0
218965,2017,1.0
218978,2017,4.0
218994,2017,2.0
218995,2017,2.0
219010,2017,1.0
219015,2017,1.0
219021,2017,1.0
219029,2017,1.0
219031,2017,1.0
219039,2017,1.0
219040,2017,1.0
219048,2017,1.0
219052,2017,1.0
219065,2017,2.0
219066,2017,1.0
219138,2017,2.0
219159,2017,1.0
219162,2017,1.0
219177,2017,1.0
219178,2017,1.0
219179,2017,2.0
219180,2017,1.0
219189,2017,2.0
219190,2017,1.0
219191,2017,2.0
219204,2017,1.0
219207,2017,1.0
219223,2017,1.0
219225,2017,2.0
219227,2017,1.0
219233,2017,2.0
219235,2017,2.0
219241,2017,2.0
219247,2017,2.0
219257,2017,2.0
219267,2017,2.0
219268,2017,2.0
219269,2017,2.0
219271,2017,2.0
219272,2017,2.0
219273,2017,2.0
219274,2017,2.0
219275,2017,2.0
219276,2017,2.0
219277,2017,2.0
219279,2017,1.0
219280,2017,2.0
219282,2017,2.0
219283,2017,2.0
219284,2017,2.0
219285,2017,2.0
219286,2017,2.0
219287,2017,2.0
219288,2017,1.0
219289,2017,2.0
219290,2017,2.0
219291,2017,2.0
219292,2017,2.0
219293,2017,2.0
219294,2017,2.0
219295,2017,2.0
219296,2017,2.0
219298,2017,1.0
219299,2017,2.0
219301,2017,2.0
219302,2017,2.0
219303,2017,2.0
219304,2017,2.0
219308,2017,2.0
219309,2017,2.0
219310,2017,1.0
219311,2017,1.0
219312,2017,2.0
219313,2017,2.0
219316,2017,2.0
219319,2017,1.0
219320,2017,1.0
219321,2017,8.0
219322,2017,8.0
219323,2017,8.0
219324,2017,8.0
219325,2017,8.0
219326,2017,6.0
219327,2017,8.0
219328,2017,8.0
219329,2017,6.0
219330,2017,10.0
219331,2017,10.0
219332,2017,8.0
219333,2017,8.0
219334,2017,8.0
219339,2017,2.0
219340,2017,1.0
219341,2017,1.0
219348,2017,2.0
219352,2017,2.0
219353,2017,1.0
219354,2017,1.0
219355,2017,1.0
219368,2017,1.0
219379,2017,1.0
219389,2017,1.0
219391,2017,1.0
219395,2017,1.0
219397,2017,2.0
219400,2017,2.0
219405,2017,1.0
219412,2017,2.0
219414,2017,1.0
219543,2017,2.0
219545,2017,1.0
219547,2017,1.0
219548,2017,1.0
219549,2017,1.0
219550,2017,1.0
219563,2017,1.0
219565,2017,2.0
219566,2017,2.0
219568,2017,1.0
219571,2017,1.0
219573,2017,6.0
219575,2017,2.0
219576,2017,1.0
219577,2017,1.0
219578,2017,1.0
219580,2017,2.0
219585,2017,2.0
219589,2017,1.0
219591,2017,2.0
219592,2017,1.0
219673,2017,2.0
219675,2017,1.0
219679,2017,1.0
219685,2017,2.0
219688,2017,1.0
219689,2017,1.0
219690,2017,1.0
219752,2017,1.0
219795,2017,1.0
219811,2017,1.0
219815,2017,2.0
219818,2017,2.0
219820,2017,1.0
219824,2017,2.0
219827,2017,1.0
219829,2017,1.0
219831,2017,2.0
219986,2017,1.0
219988,2017,4.0
219990,2017,1.0
220014,2017,5.0
220017,2017,1.0
220018,2017,1.0
220020,2017,1.0
220025,2017,2.0
220029,2017,1.0
220030,2017,1.0
220031,2017,2.0
220032,2017,2.0
220033,2017,1.0
220034,2017,1.0
220038,2017,2.0
220045,2017,2.0
220050,2017,1.0
220051,2017,1.0
220056,2017,4.0
220057,2017,2.0
220061,2017,1.0
220063,2017,1.0
220066,2017,2.0
220070,2017,2.0
220073,2017,2.0
220081,2017,1.0
220082,2017,1.0
220083,2017,1.0
220090,2017,2.0
220099,2017,1.0
220109,2017,2.0
220110,2017,1.0
220115,2017,1.0
220116,2017,1.0
220118,2017,1.0
220121,2017,1.0
220122,2017,1.0
220125,2017,1.0
220129,2017,1.0
220135,2017,1.0
220136,2017,2.0
220143,2017,1.0
220144,2017,1.0
220145,2017,1.0
220146,2017,1.0
220159,2017,1.0
220165,2017,1.0
220190,2017,1.0
220212,2017,1.0
220213,2017,1.0
220214,2017,1.0
220215,2017,1.0
220265,2017,8.0
220274,2017,1.0
220275,2017,1.0
220309,2017,1.0
220310,2017,1.0
220311,2017,1.0
220312,2017,1.0
220313,2017,1.0
220315,2017,1.0
220352,2017,1.0
220353,2017,1.0
220354,2017,1.0
220360,2017,1.0
220361,2017,1.0
220362,2017,1.0
220389,2017,1.0
220391,2017,1.0
220393,2017,10.0
220394,2017,8.0
220395,2017,8.0
220396,2017,8.0
220397,2017,8.0
220398,2017,8.0
220399,2017,8.0
220409,2017,1.0
220410,2017,2.0
220415,2017,1.0
220416,2017,1.0
220423,2017,1.0
220424,2017,1.0
220425,2017,1.0
220434,2017,1.0
220435,2017,1.0
220436,2017,1.0
220437,2017,1.0
220444,2017,1.0
220445,2017,1.0
220446,2017,1.0
220472,2017,1.0
220474,2017,2.0
220475,2017,2.0
220490,2017,1.0
220498,2017,1.0
220509,2017,2.0
220525,2017,1.0
220526,2017,1.0
220527,2017,1.0
220528,2017,1.0
220558,2017,1.0
220581,2017,1.0
220582,2017,1.0
220583,2017,1.0
220584,2017,2.0
220585,2017,1.0
220586,2017,2.0
220587,2017,1.0
220588,2017,1.0
220589,2017,1.0
220590,2017,1.0
220591,2017,1.0
220592,2017,1.0
220593,2017,1.0
220594,2017,1.0
220595,2017,1.0
220596,2017,1.0
220597,2017,1.0
220598,2017,1.0
220599,2017,1.0
220600,2017,1.0
220601,2017,1.0
220602,2017,1.0
220603,2017,1.0
220604,2017,1.0
220605,2017,1.0
220606,2017,1.0
220607,2017,1.0
220608,2017,1.0
220609,2017,1.0
220610,2017,1.0
220611,2017,1.0
220612,2017,1.0
220622,2017,1.0
220623,2017,1.0
220624,2017,1.0
220625,2017,1.0
220641,2017,1.0
220643,2017,1.0
220644,2017,1.0
220645,2017,1.0
220646,2017,1.0
220647,2017,1.0
220648,2017,1.0
220649,2017,1.0
220650,2017,1.0
220651,2017,1.0
220652,2017,1.0
220653,2017,1.0
220654,2017,1.0
220655,2017,1.0
220656,2017,2.0
220657,2017,1.0
220658,2017,1.0
220659,2017,1.0
220660,2017,1.0
220661,2017,1.0
220662,2017,1.0
220663,2017,1.0
220664,2017,1.0
220665,2017,1.0
220666,2017,1.0
220667,2017,1.0
220668,2017,1.0
220673,2017,1.0
220674,2017,2.0
220675,2017,1.0
220686,2017,1.0
220690,2017,8.0
220691,2017,8.0
220692,2017,8.0
220693,2017,8.0
220694,2017,8.0
220695,2017,8.0
220696,2017,8.0
220697,2017,8.0
220698,2017,8.0
220699,2017,8.0
220700,2017,8.0
220701,2017,8.0
220702,2017,8.0
220710,2017,1.0
220711,2017,1.0
220719,2017,1.0
220720,2017,1.0
220721,2017,1.0
220722,2017,1.0
220723,2017,1.0
220734,2017,2.0
220735,2017,1.0
220736,2017,1.0
220748,2017,1.0
220749,2017,1.0
220752,2017,1.0
220753,2017,2.0
220754,2017,2.0
220757,2017,2.0
220760,2017,1.0
220761,2017,1.0
220762,2017,1.0
220780,2017,1.0
220786,2017,2.0
220818,2017,2.0
220819,2017,1.0
220830,2017,8.0
220831,2017,8.0
220832,2017,8.0
220833,2017,8.0
220834,2017,8.0
220835,2017,8.0
220836,2017,8.0
220840,2017,2.0
220841,2017,1.0
220842,2017,1.0
220846,2017,1.0
220858,2017,1.0
220869,2017,2.0
220871,2017,1.0
220884,2017,2.0
220899,2017,2.0
220909,2017,1.0
220914,2017,1.0
220915,2017,1.0
220916,2017,1.0
220917,2017,1.0
220927,2017,1.0
220928,2017,1.0
220930,2017,2.0
220933,2017,1.0
220934,2017,1.0
220935,2017,1.0
220936,2017,1.0
220937,2017,1.0
220938,2017,1.0
220966,2017,2.0
220972,2017,1.0
220973,2017,1.0
220974,2017,1.0
220975,2017,1.0
220976,2017,1.0
220977,2017,1.0
220982,2017,2.0
220988,2017,1.0
220989,2017,1.0
220990,2017,1.0
221034,2017,2.0
221037,2017,2.0
221038,2017,1.0
221039,2017,1.0
221047,2017,1.0
221048,2017,2.0
221052,2017,1.0
221053,2017,1.0
221054,2017,1.0
221055,2017,1.0
221056,2017,1.0
221057,2017,1.0
221058,2017,1.0
221071,2017,2.0
221093,2017,8.0
221094,2017,10.0
221098,2017,2.0
221148,2017,1.0
221160,2017,1.0
